date,value_only,combined_static
2015-01-02,1.0,1.0
2015-01-05,1.0,1.0
2015-01-06,1.0,1.0
2015-01-07,1.0,1.0
2015-01-08,1.0,1.0
2015-01-09,1.0,1.0
2015-01-12,1.0,1.0
2015-01-13,1.0,1.0
2015-01-14,1.0,1.0
2015-01-15,1.0,1.0
2015-01-16,1.0,1.0
2015-01-20,1.0,1.0
2015-01-21,1.0,1.0
2015-01-22,1.0,1.0
2015-01-23,1.0,1.0
2015-01-26,1.0,1.0
2015-01-27,1.0,1.0
2015-01-28,1.0,1.0
2015-01-29,1.0,1.0
2015-01-30,0.9995,0.9995
2015-02-02,1.0108307280119027,1.0070247536251082
2015-02-03,1.0276129808860137,1.018969750425206
2015-02-04,1.0256376193718602,1.0197761300292547
2015-02-05,1.0409262253930855,1.032738148397595
2015-02-06,1.0310489734690047,1.0236022015786157
2015-02-09,1.030062667624079,1.0170467413390831
2015-02-10,1.0420872587140704,1.034142620060161
2015-02-11,1.0382743477407634,1.0338699305006467
2015-02-12,1.0481266978863768,1.043882135605707
2015-02-13,1.0527037495518468,1.048023196123118
2015-02-17,1.054981216785641,1.0511487356464195
2015-02-18,1.0589772384287215,1.0547572742441171
2015-02-19,1.0566980247595121,1.0569443051585883
2015-02-20,1.0641902560973366,1.066322451174567
2015-02-23,1.0656361083476815,1.067114039780913
2015-02-24,1.0666844894787868,1.0698955651359394
2015-02-25,1.0656395080960934,1.0690724476521678
2015-02-26,1.065050449680828,1.0732369520484035
2015-02-27,1.0650063360948834,1.0747159855082933
2015-03-02,1.068823887987398,1.0831149531954054
2015-03-03,1.0639236955462916,1.079300888509619
2015-03-04,1.0561325276839717,1.072164809484103
2015-03-05,1.058042603266059,1.0782519028288287
2015-03-06,1.038720214339403,1.060790716372969
2015-03-09,1.0427843535966121,1.0656863220296502
2015-03-10,1.0256698005115215,1.0489615440657105
2015-03-11,1.026582468505905,1.0496189926742543
2015-03-12,1.0400017346953943,1.064616142942184
2015-03-13,1.0342874814333378,1.0591498918481093
2015-03-16,1.0475975350015239,1.0777274972417066
2015-03-17,1.0424494121995524,1.0738868994830801
2015-03-18,1.053828503939269,1.0831681207019523
2015-03-19,1.050425235992056,1.085424214967024
2015-03-20,1.0599792389193556,1.0911343647958396
2015-03-23,1.0578739008244333,1.0865322648405442
2015-03-24,1.053053546449373,1.0819763754008695
2015-03-25,1.0385467474362964,1.060833560938631
2015-03-26,1.0352528547546875,1.0584822996508794
2015-03-27,1.0381005478310246,1.0676002106381803
2015-03-30,1.0526754960763596,1.0821534764003808
2015-03-31,1.0416133188664143,1.0710753072419605
2015-04-01,1.0388217352535094,1.0650436171613504
2015-04-02,1.0368585230007845,1.0645557611379566
2015-04-06,1.0475026275713513,1.0715966541805013
2015-04-07,1.043767671423498,1.068371704040718
2015-04-08,1.046143563209378,1.0734379833146974
2015-04-09,1.0491362201734218,1.0748991544707323
2015-04-10,1.0545466801018808,1.0807832028178137
2015-04-13,1.0527953224543758,1.0750771903638519
2015-04-14,1.0572363652611945,1.0757168781418653
2015-04-15,1.063077160452362,1.078756261284474
2015-04-16,1.0676260074983557,1.0822260940298138
2015-04-17,1.055354907729163,1.068155230417711
2015-04-20,1.0643852438962285,1.0765092164894776
2015-04-21,1.0663585344720574,1.0842583866811815
2015-04-22,1.066252392514942,1.0857513534369385
2015-04-23,1.068942102498616,1.088559977508078
2015-04-24,1.0689493749411256,1.0869893536404167
2015-04-27,1.0667291893579696,1.081864082098631
2015-04-28,1.0718825521635933,1.0822571649738901
2015-04-29,1.067304638074848,1.073457539366437
2015-04-30,1.0572884442319506,1.0627065754449787
2015-05-01,1.070569001505752,1.078740513574652
2015-05-04,1.0702588809724112,1.080677325073362
2015-05-05,1.060648372468135,1.0665464342500244
2015-05-06,1.057648833859161,1.0664637745195173
2015-05-07,1.0661839636405288,1.0760301404431285
2015-05-08,1.0730986172556274,1.084451129131332
2015-05-11,1.0710336357162373,1.0831749896445204
2015-05-12,1.066802927521648,1.0802299449993302
2015-05-13,1.0674716811435536,1.0796189250697876
2015-05-14,1.0787199409494583,1.0913778972515928
2015-05-15,1.0815547573782884,1.0944755105805934
2015-05-18,1.0845862777604864,1.100705893510231
2015-05-19,1.0819297361329367,1.100530609187386
2015-05-20,1.0780202757685438,1.094944241325318
2015-05-21,1.0796339144347022,1.0987229623691257
2015-05-22,1.0778762197997056,1.097959477608105
2015-05-26,1.066353403172992,1.087526166599432
2015-05-27,1.0765995757534443,1.1003879082229369
2015-05-28,1.0776672783085286,1.1031373866167984
2015-05-29,1.0717568772623522,1.1010019873094257
2015-06-01,1.0767333780203185,1.1056182683876492
2015-06-02,1.075877609118578,1.1008520494503928
2015-06-03,1.0771066136981675,1.1026485791081586
2015-06-04,1.0709032434465329,1.0947387524395715
2015-06-05,1.0692758835624356,1.096903855423948
2015-06-08,1.064909147071064,1.089286566317314
2015-06-09,1.064971749427179,1.0883280725931108
2015-06-10,1.0759856720498968,1.0997205198114433
2015-06-11,1.0803185317921573,1.1021218159357733
2015-06-12,1.0733279027350544,1.095491146667057
2015-06-15,1.0682514944060044,1.095895126584751
2015-06-16,1.0754338895834639,1.1046718791167025
2015-06-17,1.078089110885516,1.1073613778448517
2015-06-18,1.0920467008547932,1.1222162208537254
2015-06-19,1.0867244918853753,1.1178280781055536
2015-06-22,1.0905096122131892,1.122983447712939
2015-06-23,1.090553463854141,1.1240270474376115
2015-06-24,1.0818103962936456,1.1133595338747597
2015-06-25,1.0767017632201037,1.1132165574710038
2015-06-26,1.0755049046198308,1.110542331742689
2015-06-29,1.05267053379202,1.0863353427335567
2015-06-30,1.0550542751832723,1.0892820069929603
2015-07-01,1.0610082297365133,1.0955762213603046
2015-07-02,1.0626463077250177,1.0966302102445686
2015-07-06,1.0595314390589918,1.0924684658128456
2015-07-07,1.0642633770656538,1.0945638075468607
2015-07-08,1.0462286479247083,1.0766215758292839
2015-07-09,1.0463891997180856,1.0793390133022567
